field,name,ra,dec
2405,UW2405,27.033927378657268,27.599999999999994
2406,UW2406,29.821097344888642,27.599999999999994
2407,UW2407,32.60826731112002,27.599999999999994
2408,UW2408,326.0,29.404999999999994
2409,UW2409,328.83526436220063,29.404999999999994
2410,UW2410,331.67052872440127,29.404999999999994
2411,UW2411,334.5057930866019,29.404999999999994
2412,UW2412,337.34105744880253,29.404999999999994
2413,UW2413,340.17632181100316,29.404999999999994
2414,UW2414,343.0115861732038,29.404999999999994
2415,UW2415,345.8468505354044,29.404999999999994
2416,UW2416,348.68211489760506,29.404999999999994
2417,UW2417,351.5173792598057,29.404999999999994
2418,UW2418,354.3526436220063,29.404999999999994
2419,UW2419,357.18790798420696,29.404999999999994
2420,UW2420,0.02317234640759125,29.404999999999994
2421,UW2421,2.858436708608224,29.404999999999994
2422,UW2422,5.6937010708088565,29.404999999999994
2423,UW2423,8.528965433009489,29.404999999999994
2424,UW2424,11.364229795210122,29.404999999999994
2425,UW2425,14.199494157410754,29.404999999999994
2426,UW2426,17.034758519611387,29.404999999999994
2427,UW2427,19.87002288181202,29.404999999999994
2428,UW2428,22.705287244012652,29.404999999999994
2429,UW2429,25.540551606213285,29.404999999999994
2430,UW2430,28.375815968413917,29.404999999999994
2431,UW2431,31.21108033061455,29.404999999999994
2432,UW2432,335.58610815358054,31.209999999999994
2433,UW2433,338.474072102387,31.209999999999994
2434,UW2434,341.3620360511935,31.209999999999994
2435,UW2435,344.25,31.209999999999994
2436,UW2436,347.1379639488065,31.209999999999994
2437,UW2437,350.025927897613,31.209999999999994
2438,UW2438,352.91389184641946,31.209999999999994
2439,UW2439,355.80185579522595,31.209999999999994
2440,UW2440,358.68981974403243,31.209999999999994
2441,UW2441,1.5777836928389206,31.209999999999994
2442,UW2442,4.465747641645407,31.209999999999994
2443,UW2443,7.353711590451894,31.209999999999994
2444,UW2444,10.241675539258381,31.209999999999994
2445,UW2445,13.129639488064868,31.209999999999994
2446,UW2446,16.017603436871354,31.209999999999994
2447,UW2447,18.90556738567784,31.209999999999994
2448,UW2448,21.793531334484328,31.209999999999994
2449,UW2449,24.681495283290815,31.209999999999994
2450,UW2450,27.5694592320973,31.209999999999994
2451,UW2451,30.45742318090379,31.209999999999994
2452,UW2452,33.345387129710275,31.209999999999994
2453,UW2453,336.0,33.01499999999999
2454,UW2454,338.94563823548674,33.01499999999999
2455,UW2455,341.8912764709735,33.01499999999999
2456,UW2456,344.8369147064602,33.01499999999999
2457,UW2457,347.78255294194696,33.01499999999999
2458,UW2458,350.7281911774337,33.01499999999999
2459,UW2459,353.67382941292044,33.01499999999999
2460,UW2460,356.6194676484072,33.01499999999999
2461,UW2461,359.5651058838939,33.01499999999999
2462,UW2462,2.5107441193806608,33.01499999999999
2463,UW2463,5.456382354867401,33.01499999999999
2464,UW2464,8.402020590354141,33.01499999999999
2465,UW2465,11.347658825840881,33.01499999999999
2466,UW2466,14.293297061327621,33.01499999999999
2467,UW2467,17.23893529681436,33.01499999999999
2468,UW2468,20.1845735323011,33.01499999999999
2469,UW2469,23.13021176778784,33.01499999999999
2470,UW2470,26.07585000327458,33.01499999999999
2471,UW2471,29.02148823876132,33.01499999999999
2472,UW2472,31.96712647424806,33.01499999999999
